,ambient,coolant,u_d,u_q,motor_speed,torque,i_d,i_q,pm,stator_yoke,stator_tooth,stator_winding,profile_id
297352,-0.10556693,-0.57716346,0.2979636,-0.1272541,-0.68134004,-0.24854018,1.0276991,-0.23718269,-2.2746904,-1.3239492,-1.6046534,-1.6294366000000002,42
297353,-0.10787252,-0.57731295,0.2991258,-0.12726045,-0.6813369,-0.25055268,1.0280527,-0.23959339999999998,-2.2739540000000003,-1.3239511,-1.6043006000000002,-1.6301266,42
297354,-0.109870985,-0.5775041,0.300315,-0.12716429,-0.6813391,-0.2519947,1.0283724,-0.24133219,-2.2732136,-1.3236459999999999,-1.6040425,-1.6299601000000001,42
297355,-0.110515386,-0.5779572,0.30068108,-0.1276081,-0.6813394,-0.25302795,1.0286278,-0.24257421,-2.2738568999999997,-1.3236905,-1.6038629,-1.6299293,42
297356,-0.10523469,-0.57837796,0.30142915,-0.12746643,-0.6813354,-0.25376832,1.0287283999999999,-0.24346122,-2.2738354,-1.3240348,-1.6037089,-1.6303045,42
297357,-0.10458828,-0.5786536,0.30138844,-0.12768658,-0.6813402,-0.2542988,1.0288639000000002,-0.2441054,-2.273397,-1.3238590000000001,-1.6035986,-1.6303728000000002,42
297358,-0.10193136,-0.57846117,0.30185455,-0.12677814,-0.6813376,-0.2546789,1.0289671,-0.24456674,-2.273166,-1.3230124,-1.6033604,-1.6296908,42
297359,-0.09257546,-0.5769994,0.30196247,-0.12697989,-0.68133485,-0.25495127,1.0289793999999999,-0.24487625,-2.272215,-1.3224998,-1.6031467,-1.6293243,42
297360,-0.0852943,-0.57605153,0.3022063,-0.12706900000000002,-0.6813369,-0.25514644,1.0290395,-0.24512279,-2.272123,-1.322365,-1.6032157,-1.6297872,42
297361,-0.07857925,-0.57564855,0.30247379999999996,-0.12727383,-0.6813366,-0.25528628,1.0291088,-0.24530499,-2.272175,-1.3221811,-1.6032704,-1.6292863000000002,42
297362,-0.07545058,-0.5753815,0.3024203,-0.12740584,-0.68133533,-0.25538647,1.0290666,-0.24541432,-2.2715417999999996,-1.3223280000000002,-1.6032844,-1.6290742,42
297363,-0.07244737400000001,-0.57583886,0.30267617,-0.12730129999999998,-0.68133575,-0.25545827,1.0290995,-0.24550739,-2.2713697,-1.3221703000000002,-1.6032944,-1.6288958999999998,42
