,ambient,coolant,u_d,u_q,motor_speed,torque,i_d,i_q,pm,stator_yoke,stator_tooth,stator_winding,profile_id
887058,0.2569655,-0.7021335999999999,0.3482413,-1.2544058999999999,-1.2185694999999999,-0.2547931,1.0289641999999999,-0.24469534,-2.3026326,-1.4898354999999999,-1.7539071,-1.7473737,77
887059,0.2675881,-0.70139045,0.32352135,-1.2188648000000002,-1.2066263000000002,-0.06606883,0.95515543,-0.02733819,-2.3029224999999998,-1.49005,-1.7539066000000003,-1.7475592,77
887060,0.27158904,-0.70052934,0.27078113,-1.1220245,-1.1607664,0.13461189999999998,0.86693454,0.20034806,-2.30278,-1.4898052,-1.7544031999999998,-1.7476588,77
887061,0.27178276,-0.7001254,0.20110586,-0.9817412,-1.0895544,0.27071542,0.8076956999999999,0.35515556,-2.3021452,-1.4899286,-1.7542621999999999,-1.7480445,77
887062,0.27794474,-0.69989455,0.12296635,-0.8078635999999999,-1.0001853,0.35366765,0.7772772,0.45095494,-2.3016862999999996,-1.4898677,-1.7541611000000001,-1.7480577000000002,77
887063,0.27823684,-0.70003426,0.034121834,-0.6120488000000001,-0.8977636,0.4140536,0.7545075,0.52058715,-2.3021545,-1.4897741000000002,-1.7540888,-1.7452676999999999,77
887064,0.26765537,-0.7006428000000001,-0.070327625,-0.40429416,-0.78601426,0.47215214,0.7264242,0.58594275,-2.3041240000000003,-1.4896076,-1.7540368000000002,-1.7422076000000002,77
887065,0.2555231,-0.7015887,-0.18441770000000002,-0.18595193,-0.6676017,0.52130896,0.7026699000000001,0.64095074,-2.3040385,-1.4898368,-1.7539996999999998,-1.7412164,77
887066,0.24629869,-0.7023543000000001,-0.30091727,0.041558727999999996,-0.5444047,0.55752575,0.68536204,0.6814778,-2.3034542,-1.4900010000000001,-1.753973,-1.7413877,77
887067,0.25310406,-0.70312476,-0.40275273,0.2818478,-0.41781333,0.5677238,0.6827401,0.69365555,-2.3043970000000003,-1.4900688,-1.7533215,-1.7406682,77
887068,0.26374477,-0.7041955,-0.47575057,0.5401425,-0.28875738,0.5442973000000001,0.7033680999999999,0.6698874,-2.3033613999999996,-1.4898188,-1.7533063999999998,-1.741373,77
887069,0.2724081,-0.70495117,-0.51575476,0.81385446,-0.15795007,0.50474155,0.74137723,0.6150151999999999,-2.2998612,-1.4898885,-1.7534763,-1.7431188000000002,77
887070,0.26319373,-0.70499754,-0.5089005999999999,1.0449704,-0.025797282999999997,0.4607528,0.7276517,0.52988136,-2.303731,-1.4899882,-1.753598,-1.7447803,77
887071,0.25331888,-0.70493126,-0.58087224,1.1045991000000002,0.10727799,0.4471526,0.5378586999999999,0.5057962,-2.3085988,-1.4900098999999998,-1.7536851999999998,-1.7451363000000002,77
887072,0.24624248,-0.70488375,-0.7095701999999999,1.0512933999999998,0.24098709,0.48535259999999997,0.25565812,0.5233274,-2.3058307,-1.4901251,-1.7537477,-1.7441142,77
887073,0.24787958,-0.7044057,-0.85035866,0.9337331,0.37510770000000004,0.53903776,-0.05659119,0.5506823000000001,-2.2968583,-1.4903071,-1.7537473000000001,-1.7419688000000002,77
887074,0.25172493,-0.7039696,-0.97806567,0.7900395,0.50955737,0.584468,-0.36318105,0.56957877,-2.2951259999999998,-1.490089,-1.7531147,-1.7428201,77
887075,0.24887729999999997,-0.7033795999999999,-1.0541956000000001,0.7198219,0.6441840999999999,0.5906179,-0.5764522,0.55737257,-2.307587,-1.4900823,-1.7517580000000001,-1.7448359,77
887076,0.25859356,-0.70320344,-1.0464301999999999,0.77601945,0.77900326,0.538775,-0.66388667,0.5003132,-2.3157277,-1.4889821,-1.7504696,-1.7428206999999998,77
887077,0.25949493,-0.70289195,-1.016828,0.8494014999999999,0.914009,0.47645015,-0.72424746,0.43623942,-2.3079722,-1.4881938,-1.7481914,-1.7424282,77
887078,0.24906099,-0.70222765,-1.0124502,0.8753136999999999,1.0491062,0.43441015,-0.8091363,0.38939592,-2.3155622000000005,-1.4880768999999998,-1.7465589,-1.741409,77
887079,0.25389,-0.70150316,-1.081365,0.7423712,1.1843294,0.43913922,-0.9888716000000001,0.38187107,-2.3069632,-1.4879931999999998,-1.7481445,-1.7388044999999999,77
887080,0.26035914,-0.7009489000000001,-1.1918597,0.50701714,1.3130639,0.49401918,-1.2256732,0.398117,-2.3087332000000003,-1.4879333000000001,-1.7492808000000002,-1.7366533,77
887081,0.26122135,-0.70046854,-1.269391,0.34384528,1.4079229,0.5314736999999999,-1.3924952,0.40918878,-2.322818,-1.4873427,-1.7492366000000001,-1.7344275000000002,77
887082,0.26481578,-0.70010674,-1.266989,0.3802014,1.4791163,0.50121987,-1.4119668,0.3888792,-2.3133845,-1.4869195,-1.7482113999999997,-1.7315328999999997,77
887083,0.26818734,-0.6998476,-1.1846045,0.544451,1.5340858999999998,0.43747953,-1.3376702,0.33866164,-2.3086848,-1.4858198,-1.7474767,-1.7292764999999999,77
887084,0.24754734,-0.7004665,-1.0878983999999998,0.7097378000000001,1.578194,0.37138754,-1.2560678,0.28627545,-2.3011103,-1.4851811000000001,-1.745324,-1.7294313000000001,77
887085,0.24843365,-0.7011075,-0.98263115,0.8706709999999999,1.6134322,0.3047533,-1.1721788999999998,0.23351639999999999,-2.2922976000000004,-1.4842756000000001,-1.7436460999999999,-1.7280331999999998,77
887086,0.2534032,-0.70157266,-0.86868936,1.0174854,1.6401831999999998,0.23875300000000002,-1.0898261,0.18059736,-2.2886572,-1.4836266000000002,-1.7412243000000003,-1.7266346999999997,77
887087,0.26409006,-0.70276606,-0.7700494000000001,1.1392583,1.6604105,0.18250977,-1.0231190000000001,0.13586661,-2.2849180000000002,-1.4839083,-1.7400761000000002,-1.7256327,77
887088,0.2736708,-0.70380276,-0.69677377,1.2271038,1.6751856,0.14157967,-0.9749601000000001,0.10276031,-2.2808714,-1.4842098,-1.7387564999999998,-1.7234592,77
887089,0.28062373,-0.70454556,-0.62238187,1.3056967,1.6880567,0.10143578,-0.9312885000000001,0.07002252,-2.2787437,-1.4844756000000001,-1.7360042000000002,-1.7215947,77
887090,0.28560632,-0.7050778,-0.5264178,1.3880767,1.7034901000000002,0.052743077,-0.8863850000000001,0.029093007,-2.2762307999999996,-1.4840686,-1.734032,-1.7077050999999999,77
887091,0.28917563,-0.7054592,-0.44126764,1.4540993,1.7199738000000002,0.01077629,-0.8526343000000001,-0.006689951800000001,-2.2781131,-1.4817858,-1.7330256000000002,-1.6945881,77
887092,0.27328938,-0.7055104999999999,-0.39051998,1.4920448999999998,1.7353888,-0.014874745,-0.83448064,-0.029085668,-2.2910662,-1.4792040000000002,-1.7323042000000002,-1.6853837,77
