,ambient,coolant,u_d,u_q,motor_speed,torque,i_d,i_q,pm,stator_yoke,stator_tooth,stator_winding,profile_id
370548,-0.8854884,0.32702512,0.34171438,-1.3195256000000002,-1.2224339,-0.25563973,1.0291598,-0.24572070000000004,-0.1987859,-0.23698524,-0.60704094,-0.83089554,48
370549,-0.8996542,0.32699007,0.33699653,-1.2899531000000002,-1.2084666000000002,-0.3437897,1.0158757999999999,-0.35006940000000003,-0.19969206,-0.24232158,-0.6069114999999999,-0.8308562,48
370550,-0.90784377,0.32699093,0.39696768,-0.9058019,-1.016397,-0.41615295,1.0045916,-0.43561327,-0.19902709,-0.24191369,-0.60681874,-0.8315120999999999,48
370551,-0.91371167,0.32699162,0.49795425,-0.27818793,-0.7001113,-0.46236616,1.000106,-0.49046649999999997,-0.19903214,-0.2397795,-0.6067523,-0.8317884,48
370552,-0.91791636,0.32699212,0.6154206,0.3235686,-0.32006013,-0.48479912,0.8689742,-0.5383243000000001,-0.20040892,-0.24143649999999997,-0.60729194,-0.83160925,48
370553,-0.92520255,0.3268242,0.6443249,0.7092374,0.10450711,-0.49430379999999996,0.55763954,-0.52890694,-0.20385554,-0.2435197,-0.60767865,-0.8315024999999999,48
370554,-0.9449331,0.32613295,0.6822716999999999,0.98046356,0.4649253,-0.49822268,0.28698134,-0.51827216,-0.20629945,-0.24003424,-0.6073684,-0.8315963,48
370555,-0.9595326,0.32579812,0.7053308,1.1766237,0.7226651,-0.49932122,0.09476820400000001,-0.5090789000000001,-0.21060155,-0.23614286,-0.60714614,-0.8307529,48
370556,-0.97260237,0.32604215,0.7195345999999999,1.3174739,0.91087997,-0.49945638,-0.044934947,-0.50182366,-0.22393429999999998,-0.23758607,-0.6069868,-0.82780015,48
370557,-0.98549545,0.3260093,0.7216456,1.4216965,1.0484483,-0.4954268,-0.1454748,-0.4926554,-0.21411811,-0.24220446,-0.60687286,-0.82817566,48
370558,-0.9938104999999999,0.3259857,0.7087770999999999,1.5010761000000001,1.1486288,-0.4853049,-0.21542525,-0.47932205,-0.20835657,-0.23949012,-0.6067911,-0.8283896999999999,48
370559,-0.99663097,0.32603016,0.6849351,1.561874,1.221993,-0.47155559999999996,-0.26415333,-0.46358407,-0.20585021,-0.23804298,-0.6067325,-0.8286915000000001,48
370560,-0.99842167,0.32628483,0.65450555,1.6081544,1.276126,-0.4558673,-0.2985104,-0.44680426,-0.2040857,-0.23810126,-0.6066905,-0.8281276,48
370561,-0.9969562,0.32650387,0.6235004,1.6426755000000002,1.3137666000000001,-0.44031885,-0.32103765,-0.43076617,-0.20226641,-0.23545463,-0.6066603,-0.82546073,48
370562,-0.9869298000000001,0.32655552,0.5949502,1.6685816999999998,1.3362687,-0.42623866,-0.33231527,-0.41643050000000004,-0.20222485,-0.23355846,-0.60663885,-0.82240444,48
370563,-0.97294164,0.3264719,0.57866013,1.6868187,1.3524332000000001,-0.41845,-0.34128428,-0.40838838,-0.20023979,-0.23214991,-0.60662335,-0.81877464,48
370564,-0.9621754000000001,0.3265586,0.5832109999999999,1.6944413,1.3696681999999998,-0.41985643,-0.35523316,-0.4092502,-0.1977846,-0.23049352,-0.60661227,-0.8170516999999999,48
370565,-0.93613935,0.32647413,0.5838234999999999,1.7015295,1.383071,-0.41945717,-0.36498424,-0.40852493,-0.19753020000000002,-0.22930662,-0.60633343,-0.8163599,48
