,ambient,coolant,u_d,u_q,motor_speed,torque,i_d,i_q,pm,stator_yoke,stator_tooth,stator_winding,profile_id
467386,-0.5872748999999999,-0.34825236,0.33715409999999996,-1.325523,-1.2224128,-0.25563905,1.0291433,-0.24571055,-2.2372308,-1.0654962,-1.3805922,-1.4435505,55
467387,-0.5901215,-0.34786314,0.32056683,-1.2828403,-1.2162086,-0.05808076,0.947888,-0.019378897,-2.2368175999999997,-1.0655391,-1.380395,-1.4438103,55
467388,-0.5946524000000001,-0.34640408,0.2751244,-1.1868098999999999,-1.1775805,0.15959352,0.8449738999999999,0.22546828,-2.2358124,-1.0655113,-1.3804241000000002,-1.4439628999999998,55
467389,-0.59506196,-0.34576944,0.2071444,-1.0484896000000001,-1.1115276,0.31323752,0.77396315,0.39869879999999996,-2.2347605,-1.0656268999999998,-1.3805703,-1.4430923,55
467390,-0.5967844,-0.34565982,0.14329225,-0.91528076,-1.0454185,0.41892060000000003,0.7285792,0.5187371000000001,-2.2342749,-1.0655629999999998,-1.3807755,-1.4415563,55
467391,-0.5975372,-0.3453932,0.10235796,-0.8287675999999999,-1.0032020000000001,0.49333453,0.6977785,0.60356873,-2.2334528,-1.0657728000000002,-1.3811095,-1.4416051,55
467392,-0.6097538,-0.34459767,0.056652028,-0.73597705,-0.9560287000000001,0.5481129,0.6737928000000001,0.6656656999999999,-2.2328,-1.0662693,-1.3816073999999998,-1.4411329,55
467393,-0.62486917,-0.34443521,0.0043970863,-0.6371485,-0.903388,0.5943071999999999,0.648299,0.71671003,-2.232015,-1.0665909,-1.3815861,-1.441384,55
467394,-0.6280671,-0.3442165,-0.04991671,-0.5456436,-0.85267586,0.63925755,0.6186839,0.76485145,-2.2316077,-1.0666156,-1.3806883,-1.4419906,55
467395,-0.63390887,-0.34389190000000003,-0.10152958,-0.46003568,-0.80468214,0.6751566999999999,0.59458977,0.8030584,-2.2328231,-1.0663708,-1.3809528,-1.4420938,55
467396,-0.63717705,-0.34397843,-0.14570047,-0.381883,-0.76116204,0.6972705,0.58000886,0.8267776,-2.2322113999999997,-1.0661793,-1.3822054,-1.4435343999999999,55
467397,-0.65156174,-0.3440665,-0.18466994,-0.30508706,-0.7193629,0.7058151,0.5762243,0.8365724,-2.2298799,-1.0657598,-1.3828694,-1.4441058999999998,55
467398,-0.6692989,-0.3440913,-0.22625734,-0.21126235,-0.6700265999999999,0.7013345999999999,0.5855348000000001,0.8335239999999999,-2.2286398,-1.0666063000000001,-1.3840244,-1.4441532,55
