,ambient,coolant,u_d,u_q,motor_speed,torque,i_d,i_q,pm,stator_yoke,stator_tooth,stator_winding,profile_id
368373,-0.48848337,0.32592705,0.2848533,-1.1993284,-1.2224278,0.7475088000000001,0.5465861999999999,0.88075745,0.5853845,-0.039196547000000005,-0.30061859999999996,-0.5377784999999999,47
368374,-0.5131765,0.32508567,0.21285297,-1.0753019,-1.1511681999999999,0.7483029999999999,0.54634255,0.88166624,0.5839998000000001,-0.039616063,-0.30062234,-0.5380659999999999,47
368375,-0.5206102,0.32479993,0.005037987,-0.72481716,-0.94716173,0.748872,0.54613876,0.88232356,0.5829654000000001,-0.0401157,-0.3006252,-0.5381283,47
368376,-0.5089427,0.3249311,-0.22208638,-0.17253773,-0.6476564,0.7613946,0.59248656,0.8192915999999999,0.5848656,-0.040374376000000003,-0.30062717,-0.53812444,47
368377,-0.50687295,0.32508004,-0.5428,-0.04422466,-0.2791699,0.7933196,0.15202717,0.78449017,0.59062403,-0.041405935,-0.30062842,-0.5380923000000001,47
368378,-0.5285519000000001,0.32516554,-0.84168774,-0.24619743,0.116398975,0.81282085,-0.47785616,0.7478142,0.58970106,-0.04144806,-0.3006295,-0.5381751,47
368379,-0.5607821,0.32538527,-1.0642352,-0.41746488,0.41850212,0.82022995,-0.9549443999999999,0.72449756,0.63706267,-0.0416276,-0.3006302,-0.5373949,47
368380,-0.5975130999999999,0.32550500000000004,-1.2207676,-0.5190899999999999,0.6303116999999999,0.8281545,-1.2803096,0.7089539,0.70496094,-0.040760618,-0.30063075,-0.5377827,47
368381,-0.6419398000000001,0.32514688,-1.3279261999999998,-0.54669803,0.7703283000000001,0.8494468000000001,-1.4767555,0.6996401999999999,0.6920368,-0.039840682999999995,-0.3006311,-0.54075277,47
368382,-0.6943263000000001,0.32478487,-1.4054619,-0.57400954,0.8687026,0.85928744,-1.6206485000000002,0.6927466999999999,0.6604802,-0.039928287,-0.30063128,-0.54052013,47
368383,-0.73030245,0.32522693,-1.4587238,-0.58996683,0.94844955,0.83950055,-1.7221526999999999,0.68196905,0.6360816,-0.039543025,-0.30063146,-0.5357843000000001,47
368384,-0.7663399000000001,0.32570884,-1.4993013000000002,-0.6049141,1.0098048000000002,0.82607913,-1.7994788000000002,0.6748555,0.6232025999999999,-0.04006353,-0.30063164,-0.5327423000000001,47
368385,-0.8026745,0.32607293,-1.5331905000000001,-0.651561,1.0520263,0.83918613,-1.8823104,0.67365557,0.61364853,-0.04197959,-0.30063182,-0.531505,47
368386,-0.82535607,0.32633373,-1.5575557,-0.68385315,1.0820299,0.85173655,-1.9405543,0.6728341999999999,0.60511446,-0.042556199999999995,-0.30049625,-0.52667063,47
368387,-0.8310874,0.32652065,-1.5757763,-0.717867,1.1050183999999998,0.85187286,-1.9905467000000001,0.6718307,0.599946,-0.041525427000000004,-0.30021867,-0.5206395,47
368388,-0.8272391,0.3266547,-1.5838131000000002,-0.7217986,1.1167891,0.8595946,-2.0078058000000003,0.6718816,0.5970983,-0.04148389,-0.30001968,-0.5162357,47
368389,-0.8244808000000001,0.32675064,-1.5861531,-0.6770895,1.1134537,0.87612087,-1.9836593999999996,0.6737957,0.60055816,-0.04090669,-0.30019313,-0.51355785,47
368390,-0.82138723,0.32684898,-1.5850202,-0.6284864,1.1031672,0.8911009,-1.9512918999999997,0.67586905,0.6086786,-0.041239586,-0.30031762,-0.50769323,47
368391,-0.8179735,0.32692748,-1.5833066,-0.59145695,1.0923791999999999,0.90341437,-1.9258203999999999,0.6784455,0.6088198,-0.040134203,-0.30040675,-0.49798375,47
368392,-0.8146943,0.32682776,-1.5839263000000001,-0.5754087,1.0871984,0.90952986,-1.9156256999999999,0.67914146,0.60522735,-0.040636398,-0.30047053,-0.49000382,47
368393,-0.8145005999999999,0.3264579,-1.5883988000000002,-0.59298676,1.0928131,0.9087983000000001,-1.9325662000000001,0.6782979,0.5983556999999999,-0.040996265,-0.30051625,-0.4841572,47
368394,-0.8164488,0.32599,-1.5881993,-0.58871174,1.0953083000000001,0.91152954,-1.9294838,0.67852294,0.5897365999999999,-0.042349298,-0.29851636,-0.47601214,47
368395,-0.8147194000000001,0.32563600000000004,-1.5863569,-0.56607234,1.0832065,0.9087695,-1.9125036,0.6837765,0.59719825,-0.04227331,-0.29807714,-0.46781266,47
368396,-0.8123616,0.32474604,-1.5814304,-0.52620965,1.066876,0.8880601999999999,-1.8782866999999999,0.68690056,0.6003236999999999,-0.042218976,-0.29776257,-0.46036884,47
368397,-0.80969965,0.32408390000000004,-1.5593083,-0.41919345,1.0547143,0.8510824,-1.7881681,0.6766976,0.6048665,-0.040487375,-0.29753697,-0.45158628,47
368398,-0.8072425,0.32419196,-1.5144566000000002,-0.24501935,1.0490502,0.7983709,-1.6441047999999998,0.6489028,0.60508657,-0.03939597,-0.29340038,-0.44310403,47
368399,-0.8040616,0.32374272,-1.4438968,-0.031338643,1.0519737,0.73073864,-1.4711586,0.60415,0.6051063,-0.039758984,-0.29088800000000004,-0.4358509,47
368400,-0.8031231,0.32380566,-1.358143,0.18450776,1.0584592,0.65704685,-1.2958204,0.55116713,0.607092,-0.038625255,-0.28899762,-0.42970848,47
368401,-0.8048265,0.32448748,-1.265941,0.393027,1.0645225,0.58315635,-1.1305379999999998,0.49602628,0.6084614,-0.0370163,-0.28565556,-0.42571145,47
368402,-0.80734587,0.32516417,-1.1781783000000001,0.5719761,1.0727227,0.51511914,-0.9910402,0.44413313,0.61147106,-0.034121043999999996,-0.28154433,-0.42150158,47
368403,-0.8086026,0.32556024,-1.1034694999999999,0.71710974,1.0852123,0.45663950000000003,-0.8820527,0.39860922,0.6128764,-0.03353991,-0.27832747,-0.4135344,47
368404,-0.8087521,0.32582,-1.0604532,0.80780095,1.1005166000000002,0.41982806,-0.8187134,0.36991176,0.6112178,-0.034119274,-0.27367356,-0.40358347,47
368405,-0.80613536,0.32601547,-1.0610006,0.82840043,1.1174698,0.41179982,-0.81164485,0.3639465,0.6107979,-0.033389308,-0.27033898,-0.39344576,47
368406,-0.8057499,0.32612732,-1.0710976,0.8246829999999999,1.1347156999999999,0.41133735,-0.8212007,0.36305767,0.60732174,-0.03187071,-0.2682657,-0.3839007,47
368407,-0.8131455,0.32633920000000005,-1.0696063,0.8372325,1.1512194,0.40461457,-0.82123923,0.35690987,0.590784,-0.030931877000000003,-0.26266974,-0.37791833,47
368408,-0.81039625,0.32656494,-1.0627056000000001,0.85572463,1.158906,0.39806825,-0.8118635000000001,0.35168059999999995,0.59299177,-0.03010978,-0.2522005,-0.37245712,47
368409,-0.79976356,0.3267467,-1.055476,0.8735055,1.1509253000000002,0.3958192,-0.79368746,0.35080826,0.5892244000000001,-0.029122517,-0.24420223,-0.36610356,47
368410,-0.78586173,0.32651672,-1.045044,0.89347655,1.140431,0.39030448,-0.771574,0.3473732,0.5921658000000001,-0.027270042999999997,-0.23851624,-0.36215433,47
368411,-0.7709782,0.32561377,-1.0239315,0.9264534,1.1380291,0.3767742,-0.7442789000000001,0.33666304,0.59831196,-0.02579338,-0.23444216,-0.35752649999999997,47
368412,-0.76741594,0.32445908,-1.0043966,0.95550907,1.1388681999999999,0.3634342,-0.7200318,0.3261392,0.6048444000000001,-0.025133693999999998,-0.23152289999999998,-0.35307628,47
368413,-0.7747001,0.32377982,-0.9915285,0.97540724,1.1390616000000002,0.35553864,-0.7053484,0.31972399999999995,0.6098071999999999,-0.024312384,-0.2294312,-0.35115830000000003,47
368414,-0.783254,0.32330337,-0.99292463,0.97492784,1.1430916000000002,0.35467884,-0.70845723,0.3186462,0.6146599,-0.02277804,-0.22788735,-0.34863794,47
368415,-0.7770649000000001,0.32300290000000004,-1.0099863000000002,0.9514234,1.1547136999999998,0.36166465,-0.73390734,0.32340798,0.6213576,-0.021877788,-0.22678094,-0.34610426,47
368416,-0.7787069999999999,0.3225044,-1.0006379,0.96374035,1.1736686,0.35147342,-0.7362321,0.31346107,0.62893456,-0.02123267,-0.2259882,-0.34461755,47
368417,-0.7835501,0.3217422,-0.9354414000000001,1.0400982,1.2000568999999999,0.3085795,-0.6956467,0.27614602,0.63672006,-0.021268303,-0.22280046,-0.34235570000000004,47
368418,-0.78227335,0.32162592,-0.894998,1.0906930000000001,1.2300543,0.27859926,-0.6754569,0.24958670000000002,0.6333586999999999,-0.020447583999999998,-0.21857384,-0.33625495,47
368419,-0.7811732,0.32161516,-0.9285564000000001,1.0504507,1.2605898000000002,0.29038590000000003,-0.7228931,0.2572747,0.63062245,-0.020606255,-0.21373846,-0.3293679,47
368420,-0.77189463,0.32200283,-0.9532006,1.0172113999999999,1.2903228999999998,0.29851848,-0.7644205,0.2615993,0.6293944,-0.019973146,-0.20955113,-0.32454404,47
368421,-0.75820357,0.32264740000000003,-0.9169493000000001,1.0607327,1.318296,0.27399197,-0.7504611999999999,0.23942524,0.6301507,-0.019569185,-0.20858352,-0.32059190000000004,47
368422,-0.7612991,0.32350722,-0.8683446,1.1181551,1.3421638999999999,0.24399154,-0.7245285,0.21335396,0.64197546,-0.019180382,-0.20536041,-0.31708133,47
368423,-0.7762549,0.32425454,-0.84047467,1.1499903999999999,1.3598533000000002,0.22610596,-0.7110055000000001,0.197658,0.6340482,-0.018453566,-0.19984394,-0.31201684,47
368424,-0.7809635,0.32473406,-0.8446283000000001,1.1505961,1.3729725,0.22562680000000002,-0.7180300000000001,0.19650368,0.632123,-0.017932866000000002,-0.19611710000000002,-0.3084356,47
368425,-0.78677815,0.32538527,-0.8831223,1.1034708,1.382671,0.24542569,-0.75719726,0.21189827,0.6320998999999999,-0.015618159,-0.19308531,-0.30422714,47
368426,-0.793701,0.32562709999999995,-0.9063834000000001,1.0762882,1.388876,0.25726303,-0.78032136,0.22123130000000002,0.6316723000000001,-0.012814643999999998,-0.1905065,-0.30057952,47
368427,-0.796389,0.3254431,-0.8810178,1.1071312,1.3915069,0.2432757,-0.7605354999999999,0.20974801,0.63201153,-0.0109054735,-0.18847786,-0.29818115,47
368428,-0.78624415,0.32559237,-0.8414203000000001,1.1531854,1.3973327,0.21999514,-0.7317963000000001,0.19033836,0.630289,-0.011678158000000001,-0.18702438,-0.29603127,47
368429,-0.7605031,0.32602709999999996,-0.8049119,1.1901473999999999,1.4118271,0.19829553,-0.7124913,0.17132047,0.62964135,-0.013526103000000001,-0.18413083,-0.29452290000000003,47
368430,-0.7347279999999999,0.32628617,-0.78229576,1.2164834,1.4308653999999998,0.18331829,-0.7062026,0.15812731,0.62673116,-0.014850199,-0.17957322,-0.29254553,47
368431,-0.71199715,0.3264531,-0.7792494000000001,1.220756,1.4512583000000001,0.17815815,-0.7153649999999999,0.15270866,0.62618005,-0.014305482,-0.17544931,-0.2899041,47
368432,-0.68878055,0.32598075,-0.81237084,1.1841997,1.4664258999999997,0.19323143,-0.74906075,0.16438538,0.6229129,-0.013865493999999999,-0.17272009,-0.2863696,47
