,ambient,coolant,u_d,u_q,motor_speed,torque,i_d,i_q,pm,stator_yoke,stator_tooth,stator_winding,profile_id
901679,0.1191594,-1.0618237,0.339764,-1.3155016000000002,-1.221897,-0.25549933,1.0291057,-0.24554645,-2.6195176,-1.8272796000000002,-2.0598052,-1.9975872,78
901680,0.12036189,-1.0624399,0.335346,-1.2828273000000001,-1.2069186,-0.32238632,1.0244777,-0.3252083,-2.6194596000000003,-1.8272723999999998,-2.0598202000000003,-1.9974747,78
901681,0.12110566,-1.0639008,0.34301043,-1.1816683000000001,-1.1580808,-0.37528715,1.0211124,-0.38816047,-2.6192474,-1.8268216,-2.0598307,-1.9971166,78
901682,0.119566925,-1.0653685,0.35942307,-1.0308623,-1.0847396999999999,-0.41468287,1.0189794,-0.43506697,-2.619537,-1.8266293999999998,-2.0598384999999997,-1.9970461,78
901683,0.11661692,-1.0666274,0.3840628,-0.8443759,-0.9938254000000001,-0.44573525,1.0174981,-0.47208932,-2.619164,-1.8267069,-2.059844,-1.9971676999999999,78
901684,0.11344609,-1.0677066000000002,0.4183831,-0.6339484000000001,-0.89033765,-0.4763907,1.0127964,-0.5083297,-2.619119,-1.8266351000000003,-2.059848,-1.9972078999999998,78
901685,0.114238046,-1.0682948,0.4649561,-0.40895929999999997,-0.77783775,-0.51175445,1.0020030999999998,-0.54968977,-2.6187303,-1.8263209999999999,-2.0598509999999997,-1.9971162,78
901686,0.116310775,-1.0686783000000002,0.5061737000000001,-0.16765252,-0.658836,-0.5304409999999999,0.9980196,-0.57163256,-2.6190195,-1.8263702000000002,-2.0596218,-1.9969976000000003,78
901687,0.11826205,-1.0691642,0.52235097,0.08780899,-0.53521097,-0.51924086,1.0012394,-0.5584465999999999,-2.619538,-1.8265253000000001,-2.0595584,-1.9971005000000002,78
901688,0.13690661,-1.0697473,0.5498246,0.34869975,-0.40833145,-0.5155843,1.003292,-0.554284,-2.6197686,-1.8267736,-2.059499,-1.9971862,78
901689,0.1467985,-1.0701642,0.6213155,0.60292023,-0.27906665,-0.54323775,0.9929511999999999,-0.5865191999999999,-2.6196764,-1.8270593000000002,-2.0594904,-1.996725,78
901690,0.14039762,-1.0700061,0.70148987,0.85702217,-0.14805952,-0.573479,0.97909826,-0.62150776,-2.620214,-1.827232,-2.0595784,-1.995801,78
901691,0.13233355,-1.0694479,0.7637533000000001,1.1190095,-0.015832158,-0.5878201,0.9736245000000001,-0.638444,-2.617321,-1.8268604,-2.0595421999999997,-1.9954936999999997,78
901692,0.12785384,-1.0686258,0.8052833,1.3071921999999998,0.11726148,-0.5957283,0.8925675999999999,-0.6425419,-2.6171648999999997,-1.8266432000000001,-2.0593932,-1.9953431000000001,78
901693,0.12342833,-1.0668143,0.82769597,1.3971563999999999,0.25097534,-0.6034641,0.71871734,-0.6396170999999999,-2.6188731,-1.8263806,-2.0588783999999998,-1.9951028999999998,78
901694,0.1191594,-1.0649228000000002,0.8592656999999999,1.4520725,0.38512728,-0.6164738000000001,0.5322763,-0.6419262,-2.6136037999999995,-1.8253306,-2.0588467,-1.9943436,78
901695,0.12421626599999999,-1.0635458,0.90740174,1.4752661,0.51960534,-0.63809067,0.34026083,-0.65298283,-2.6046216,-1.8249471999999998,-2.05896,-1.9934686000000001,78
901696,0.12267652,-1.0616876,0.9613465,1.480968,0.6543207,-0.66123134,0.15549901,-0.6660377,-2.6070827999999997,-1.8251035,-2.0587125,-1.9938278999999999,78
901697,0.12095109,-1.0603014,1.012181,1.4764582,0.7892022,-0.68130976,-0.016691739,-0.6767696999999999,-2.6198595,-1.8246105,-2.058405,-1.9952285,78
901698,0.12116187,-1.0595719,1.0815587,1.4463328000000002,0.9241855999999999,-0.7099261,-0.18876201,-0.69583267,-2.6242628,-1.8240436000000002,-2.0573177,-1.9948488000000002,78
901699,0.12058171,-1.0596413999999998,1.1806555,1.3739226,1.0592462999999999,-0.75426084,-0.37148535,-0.7289321,-2.6216294999999996,-1.8232635,-2.0559925999999997,-1.9921075000000001,78
