,ambient,coolant,u_d,u_q,motor_speed,torque,i_d,i_q,pm,stator_yoke,stator_tooth,stator_winding,profile_id
89065,-1.0043769,-1.1216537,0.32348835,-1.2993357,-1.2224305,-0.23942976,1.0292047,-0.24573470000000003,-2.4420776,-1.8297241000000002,-2.0614474,-2.0105004,11
89066,-1.0037556,-1.121233,0.32305506,-1.3004061000000002,-1.2224291999999999,-0.23960334,1.029195,-0.24571596,-2.4420815,-1.8294157,-2.0609968000000003,-2.0101848,11
89067,-1.0031885,-1.1212823,0.32373175,-1.2988155000000001,-1.2224306999999999,-0.23910140000000002,1.029176,-0.24573065,-2.4417818,-1.8296558999999997,-2.060787,-2.0098078,11
89068,-1.0033511,-1.121051,0.32311592,-1.3008848,-1.2224315000000001,-0.23962645,1.0291787000000001,-0.24571493,-2.4415294999999997,-1.8294914,-2.0611336,-2.0098283,11
89069,-1.0025731,-1.1204907,0.32386896,-1.2986505,-1.2224303,-0.23888956,1.0291822,-0.24570645,-2.441859,-1.8302804,-2.0615396,-2.0097959999999997,11
89070,-1.0013266,-1.12053,0.3231486,-1.3005669,-1.222431,-0.23943193,1.0291479,-0.24573258,-2.4423609,-1.8301218000000001,-2.0610630000000003,-2.0097377,11
89071,-1.0007774999999999,-1.1205027,0.32365724,-1.2993702,-1.22243,-0.2390567,1.0291470999999999,-0.24572612,-2.4422936,-1.8295080000000001,-2.0607214,-2.0101192,11
89072,-1.0003238,-1.1204515,0.32349774,-1.2993736999999999,-1.2224282,-0.23912545,1.0291461,-0.24571894,-2.4423032000000005,-1.829057,-2.0605898000000002,-2.0104625,11
89073,-0.9993883,-1.1208432,0.32324418,-1.3001211000000001,-1.2224291999999999,-0.23911089,1.029144,-0.24572986,-2.4424865000000002,-1.8287066000000003,-2.0609922,-2.0103636000000003,11
89074,-0.9986997,-1.120832,0.32371768,-1.2987255,-1.2224268999999999,-0.23890425,1.0291584999999999,-0.24570632,-2.4425757000000003,-1.8286413000000001,-2.061572,-2.0106439999999997,11
89075,-0.99985,-1.1202958,0.3230368,-1.3005656,-1.2224294,-0.23935027,1.0291485999999999,-0.24571663,-2.4423578,-1.8290718999999998,-2.0618790000000002,-2.0110912,11
89076,-1.0009591999999998,-1.1194761,0.32393095,-1.2979543,-1.2224282,-0.23883295,1.0291412,-0.24572627,-2.4420877,-1.8293147,-2.062817,-2.0114799,11
89077,-1.0017531,-1.1185502,0.3231602,-1.3004608,-1.2224313,-0.23936969,1.0291356,-0.24573360000000002,-2.441735,-1.8293912,-2.0631998,-2.0120971,11
89078,-1.0009812,-1.1178128,0.32353708,-1.2989277,-1.2224313999999998,-0.23880434,1.0291485,-0.24571665,-2.4417417,-1.8291317999999999,-2.062612,-2.012638,11
89079,-0.9989466,-1.1174568,0.32336536,-1.2999641000000002,-1.2224321000000002,-0.23920874,1.0291371,-0.24573469,-2.4419343,-1.8294573,-2.0631657,-2.0128813,11
89080,-0.9982199,-1.1171407,0.32360244,-1.2995545,-1.2224336,-0.23903792,1.0291511,-0.24571107,-2.4418511,-1.8296949,-2.062612,-2.0123506,11
89081,-0.99849194,-1.1166726,0.32375094,-1.2991688,-1.2224311,-0.2389643,1.0291488000000002,-0.24571395,-2.4418482999999997,-1.8300104,-2.0618312,-2.0119192999999997,11
89082,-0.9987469000000001,-1.1161136999999999,0.32329172,-1.3000486999999998,-1.2224295,-0.23912783,1.0291526,-0.24571273,-2.4418662,-1.8307357,-2.061385,-2.0121422,11
89083,-0.99886835,-1.1153388000000002,0.3168196,-1.2854086999999998,-1.2224286,-0.16134223,1.007231,-0.13789847,-2.4418585,-1.829948,-2.0615826,-2.0124880000000003,11
89084,-0.9985691999999999,-1.1156156000000002,0.30586755,-1.2726693999999998,-1.2224287,-0.07971988599999999,0.98539793,-0.02839541,-2.4419005,-1.8293835999999999,-2.0619311000000002,-2.0127008,11
89085,-1.0010796,-1.1162329,0.29984465,-1.2628249,-1.2224289,-0.020635491000000002,0.96975976,0.050070535,-2.4419641,-1.8291377,-2.0615902,-2.012869,11
89086,-1.0040708,-1.1165919,0.2937591,-1.2564149,-1.222429,0.021102786000000002,0.95853955,0.106287464,-2.4420319999999998,-1.8297831000000002,-2.0619366,-2.0123858,11
89087,-1.0026233,-1.1167833,0.29118514,-1.2511855,-1.222429,0.051487457,0.9505170000000001,0.14657514,-2.4419543999999997,-1.8307651000000003,-2.0617688000000003,-2.0121076,11
89088,-1.0013205,-1.1168035,0.28817183,-1.2478428,-1.2224075,0.07301541,0.9447504999999999,0.17543764,-2.442088,-1.8299691999999999,-2.0626578,-2.0119271,11
89089,-0.9996371999999999,-1.1167333000000002,0.28595284,-1.2454786,-1.2224175,0.08836799999999999,0.94063455,0.19611962,-2.4422686000000002,-1.8295458999999998,-2.0619771,-2.0115643,11
89090,-0.9992829,-1.1165957,0.28546908,-1.2433941000000002,-1.2224214,0.099876866,0.9376701,0.21093762,-2.4422853,-1.8298898999999997,-2.0618837,-2.0117116000000004,11
89091,-0.9997004,-1.1160653,0.28336555,-1.2425703000000001,-1.2224222,0.10776267,0.93553245,0.2215593,-2.4422962999999998,-1.8303418000000002,-2.0617282,-2.0122998,11
89092,-1.0004041,-1.1150349,0.28468361,-1.240923,-1.2224237,0.11381817,0.9340248,0.22916381,-2.4423246,-1.8298129,-2.061311,-2.0128202,11
89093,-1.0003408,-1.113327,0.28342829999999997,-1.2405419,-1.2224244,0.117481865,0.9329550999999999,0.23462006,-2.4423842000000002,-1.8297755,-2.061283,-2.0126927,11
89094,-1.0007414000000001,-1.1107261,0.2833308,-1.2399716,-1.2224264,0.12072826,0.93218356,0.23852575,-2.4424069999999998,-1.8292215,-2.060879,-2.012172,11
89095,-1.0015975000000001,-1.1087806999999998,0.28250888,-1.2398562,-1.2224267,0.12269708,0.9316167999999999,0.24132644,-2.4422792999999996,-1.8288629,-2.0607233,-2.0124948000000003,11
