,ambient,coolant,u_d,u_q,motor_speed,torque,i_d,i_q,pm,stator_yoke,stator_tooth,stator_winding,profile_id
566571,0.29876240000000004,-0.12908505,0.33761203,-1.3149247,-1.2220058,-0.25563973,1.02915,-0.2457236,-1.7306952000000002,-0.8087161999999999,-1.1421678,-1.2468617,60
566572,0.30286068,-0.12891284,0.35435809999999995,-1.2350943,-1.1798773,-0.40172616,0.99024385,-0.416279,-1.7302494,-0.8088539,-1.1423226999999998,-1.2465631000000001,60
566573,0.29999699999999996,-0.12874249999999998,0.38346887,-1.1351775,-1.1253151000000001,-0.5375303000000001,0.95155144,-0.5741305,-1.7305477999999999,-0.80873114,-1.1422315,-1.2464044,60
566574,0.29266867,-0.12884255,0.4200157,-0.99190056,-1.0509168,-0.6152177,0.9300809999999999,-0.66493356,-1.7313918999999998,-0.80853033,-1.1421661,-1.2464746000000002,60
566575,0.29500640000000006,-0.12893319,0.45171556,-0.8084435000000001,-0.9591357,-0.6337108,0.92913234,-0.68744963,-1.7303118999999998,-0.8088063,-1.1422786,-1.2455865,60
566576,0.29844922,-0.12899236,0.4795125,-0.5955328000000001,-0.85501087,-0.62582874,0.9411209,-0.6795345,-1.7289474999999999,-0.8088645999999999,-1.1424020000000001,-1.2450181999999999,60
566577,0.30510908,-0.12884049,0.5031558,-0.40244436,-0.7606312,-0.61339617,0.95414174,-0.6661024,-1.7291241000000002,-0.8088406,-1.1422485,-1.2454875,60
566578,0.312861,-0.12891266,0.5305089,-0.22964199,-0.6751183000000001,-0.61033696,0.9596388000000001,-0.66320896,-1.7261837,-0.80906874,-1.1421278,-1.2458446,60
566579,0.30837828,-0.12923332,0.57406366,-0.059632755999999995,-0.5873358,-0.62529606,0.9527919,-0.68068963,-1.7259326000000001,-0.809387,-1.1422510000000001,-1.2467662,60
566580,0.312596,-0.13039774,0.6303645,0.049761817,-0.52599764,-0.6665558000000001,0.93480456,-0.7281824,-1.7303349,-0.80906147,-1.1423823,-1.2468156000000001,60
566581,0.31681475,-0.13036507,0.69241405,0.08656380000000001,-0.49919575,-0.7386391,0.908474,-0.8104795,-1.7305816000000003,-0.8086153,-1.1422743,-1.2471762,60
