,ambient,coolant,u_d,u_q,motor_speed,torque,i_d,i_q,pm,stator_yoke,stator_tooth,stator_winding,profile_id
73810,-2.7498572,-1.0621208999999998,0.33253583,-1.2768792,-1.2224306999999999,-0.24330698,1.0291370000000002,-0.24572349,-2.5235182999999997,-1.8212324,-2.0593174,-2.0042261999999997,10
73811,-2.7498572,-1.0631006,0.33318886,-1.2797573999999998,-1.2224268999999999,-0.24398983,1.0291562,-0.24571620000000002,-2.5231571,-1.8207848999999998,-2.0593839,-2.0037196,10
73812,-2.7498572,-1.0632395000000001,0.33189273,-1.2757393999999997,-1.2224286,-0.24316825,1.0291636,-0.24570622,-2.5230067000000003,-1.8201418999999999,-2.0594118000000003,-2.0033216,10
73813,-2.7498572,-1.0639513999999999,0.33218387,-1.2759305,-1.2224336,-0.24342112,1.0291622999999999,-0.24570747,-2.5228837000000004,-1.8207611000000001,-2.0594769,-2.0032902,10
73814,-2.7498572,-1.064603,0.33330208,-1.2781497,-1.2224276,-0.24399628,1.0291526,-0.24572584,-2.5227885,-1.8215865000000002,-2.0595107,-2.003568,10
73815,-2.7498572,-1.0638987,0.33207408,-1.2741049999999998,-1.2224298,-0.24305810000000003,1.0291479,-0.24573795,-2.5227508999999997,-1.8215845000000002,-2.0595767,-2.0039408,10
73816,-2.7498572,-1.0633116000000002,0.332525,-1.2754036,-1.222432,-0.24332729999999997,1.0291405999999998,-0.24570687,-2.5228636000000004,-1.8208721999999997,-2.0596563999999997,-2.0043879000000002,10
73817,-2.7498572,-1.0623457,0.33328924,-1.2777948000000001,-1.2224313,-0.2438538,1.0291382,-0.24570942,-2.5231314,-1.8210157999999999,-2.0596268,-2.0040457,10
73818,-2.7498572,-1.0616383999999999,0.33216283,-1.2740194999999999,-1.2224291999999999,-0.24299908,1.0291438,-0.24573186,-2.5232843999999996,-1.8214801999999999,-2.0596147,-2.0040143,10
73819,-2.7498572,-1.0610795,0.33266464,-1.2762276000000001,-1.2224325,-0.24351719,1.0291464,-0.24570853,-2.5236137000000003,-1.8217548,-2.0596585,-2.0038748,10
73820,-2.7498572,-1.060144,0.33341694,-1.2781605,-1.2224278,-0.24391696,1.0291854999999999,-0.24570468,-2.5238478,-1.8215876,-2.059715,-2.0038266,10
73821,-2.7462769000000002,-1.0578020000000001,0.33242685,-1.2740811,-1.22243,-0.2430235,1.0291466,-0.24572958,-2.523919,-1.8218443,-2.0593974999999998,-2.003662,10
73822,-2.7483877999999997,-1.0564870000000002,0.33341932,-1.2771084,-1.2224303,-0.24354385,1.0291360999999999,-0.2457094,-2.5237432,-1.8228463,-2.0586753,-2.0034956999999998,10
73823,-2.7393078999999996,-1.0550805,0.33410653,-1.2777256000000001,-1.2224342,-0.24386916,1.0291456,-0.24571803,-2.5237777,-1.8238450000000002,-2.0583258,-2.003271,10
73824,-2.7422981,-1.0537657,0.33264944,-1.2744064,-1.2224313999999998,-0.24302578,1.0291376,-0.24572983,-2.5239778,-1.8248116,-2.0583537,-2.00274,10
73825,-2.744441,-1.0524882,0.33335736,-1.2771839,-1.2224305,-0.24366808,1.0291351999999998,-0.24570982,-2.523885,-1.8247585,-2.0585525000000002,-2.0025678,10
73826,-2.745977,-1.0528413,0.33336514,-1.2788053,-1.2224302,-0.24440937,1.0291646,-0.24571933,-2.523572,-1.8244311000000002,-2.0589228,-2.002423,10
73827,-2.747077,-1.0529700000000002,0.33219758,-1.2745006,-1.2224291999999999,-0.24339586,1.0291415000000002,-0.24572927,-2.523154,-1.8247035,-2.0591880000000002,-2.0030134,10
73828,-2.747865,-1.0553343000000002,0.33335134,-1.2776465,-1.2224298,-0.24399705,1.0291368,-0.24571073,-2.5227044,-1.8243711,-2.0593779999999997,-2.0030875,10
73829,-2.74843,-1.0570285,0.33376878,-1.2776695,-1.2224291999999999,-0.2440107,1.0291457,-0.24572983,-2.5224407,-1.8239717,-2.0595138,-2.0032125,10
