,ambient,coolant,u_d,u_q,motor_speed,torque,i_d,i_q,pm,stator_yoke,stator_tooth,stator_winding,profile_id
941276,-1.0187334000000001,-0.75028354,0.35194257,-1.2560539,-1.215117,-0.25413668,1.0288224,-0.24390116,-2.4953357999999994,-1.5639665,-1.8286514999999999,-1.7836623999999999,80
941277,-1.0144897,-0.750216,0.3536469,-1.2530166999999999,-1.2017448999999998,-0.48906693,0.9307378000000001,-0.5077122000000001,-2.495142,-1.5639762,-1.8282421000000002,-1.7835704,80
941278,-1.0114483,-0.75073886,0.41488725,-1.2083746000000002,-1.1537745000000001,-0.92977625,0.6795894,-0.97344136,-2.4946764,-1.5646303,-1.8279486,-1.7835046,80
941279,-1.0092690999999998,-0.75188625,0.51459527,-1.1173989,-1.0809174,-1.241902,0.50292873,-1.3037097,-2.4913452,-1.5643523000000001,-1.8276478999999999,-1.784963,80
941280,-1.0077074000000001,-0.75388455,0.63788337,-0.9909003000000001,-0.9903687,-1.4504553999999998,0.3858072,-1.5254533000000001,-2.4898105,-1.5631573,-1.8282456000000002,-1.7893128,80
941281,-1.01725,-0.7551484,0.77513784,-0.83718544,-0.88712484,-1.5833656999999999,0.31290507,-1.6681013999999998,-2.4903824,-1.563944,-1.8283577000000002,-1.7925398000000001,80
941282,-1.0134256,-0.7562890999999999,0.9193111999999999,-0.6605949999999999,-0.77479714,-1.6607957999999998,0.2759244,-1.753685,-2.4803338,-1.562367,-1.8278959,-1.792098,80
941283,-1.0147476,-0.7568377,1.0678107,-0.46899778,-0.65596247,-1.7033523000000002,0.25860903,-1.8023986,-2.465376,-1.5631287,-1.8275651000000002,-1.7902023999999999,80
941284,-1.0116329,-0.75726444,1.2195023999999999,-0.26816708,-0.53246915,-1.7252862,0.2514464,-1.8287480999999999,-2.4703592999999997,-1.5625296,-1.8272828,-1.7882198,80
941285,-1.0144786,-0.75720054,1.382642,-0.06604741,-0.40564656,-1.7458932,0.24332243,-1.8525555,-2.4816306,-1.5621998,-1.8280292,-1.7865789,80
941286,-1.0114403,-0.7571547,1.5429336,0.10399854,-0.29211304,-1.777581,0.22567771,-1.8862244,-2.481421,-1.5632082,-1.8284284,-1.7836772,80
941287,-1.0092632,-0.7574579,1.6710406999999998,0.22048928,-0.20849144,-1.8149949,0.20027795,-1.9240968,-2.4965,-1.5625864,-1.8271787,-1.7832873,80
941288,-1.0077033000000002,-0.7570368000000001,1.7690665,0.28733808,-0.14762443,-1.8545314999999998,0.15515158,-1.9596629,-2.5009308,-1.562141,-1.8262831999999998,-1.7809881999999997,80
941289,-1.01217,-0.75602937,1.8298225,0.3052552,-0.10473162,-1.8836694999999999,0.07827572,-1.9764547,-2.4952582999999997,-1.5609756000000001,-1.8259126,-1.7793406999999999,80
941290,-1.009786,-0.75500506,1.8657818,0.3303749,-0.07709693,-1.8946935,0.048540823,-1.9828880000000002,-2.4980388,-1.5612854,-1.8237951000000001,-1.7783073,80
941291,-1.006556,-0.75464076,1.8914287,0.34823495,-0.058028657000000004,-1.9032699,0.028309552,-1.9884853,-2.5023956000000003,-1.5615075,-1.8222778000000002,-1.7759877,80
941292,-1.0098242,-0.75427896,1.9159737000000001,0.34628600000000004,-0.04171752,-1.9195129000000002,-0.014327471999999999,-1.9978200000000002,-2.4934797000000004,-1.5608701999999999,-1.8223199,-1.7750233,80
941293,-1.012167,-0.75401974,1.939236,0.32987627,-0.028627873999999998,-1.9421663,-0.0700908,-2.0113304,-2.4826033,-1.5615085,-1.8196849999999998,-1.7701460999999998,80
941294,-1.0138452,-0.75272506,1.9614058,0.30437055,-0.019652206000000002,-1.9702326000000001,-0.13002028,-2.0297804,-2.4789242999999996,-1.561767,-1.8193778999999999,-1.7647418999999998,80
941295,-1.0109866,-0.75193185,1.9773675,0.28734088,-0.013298932,-1.9900383000000001,-0.17110085,-2.0430155,-2.475755,-1.5611556,-1.8191580000000003,-1.7640643,80
941296,-1.0124921999999998,-0.75193465,1.9842168999999998,0.2879219,-0.008391668,-1.993066,-0.18186596,-2.0442240000000003,-2.4784213999999998,-1.5584773,-1.8166513,-1.7626609,80
941297,-1.0135710999999998,-0.7519366999999999,1.9890424,0.28715348,-0.0036885047,-1.9945984,-0.19432484,-2.043462,-2.4802306,-1.5573546999999999,-1.817927,-1.7606636999999998,80
941298,-1.0107898000000002,-0.7527782,1.9979044,0.2726017,0.0020556378,-2.004477,-0.22943774,-2.0470443,-2.4750813999999997,-1.5565503,-1.8187958999999998,-1.75299,80
941299,-1.0128584999999999,-0.7545908,2.0092123,0.24866100000000002,0.008635865500000001,-2.0195765,-0.27930298,-2.0532908,-2.4725645,-1.5556256000000002,-1.8159854,-1.7448843,80
941300,-1.0102799,-0.7558224,2.0218215,0.2179038,0.015930643,-2.0377383,-0.33909229999999996,-2.060899,-2.474957,-1.554714,-1.8139718,-1.7387457999999998,80
941301,-1.008432,-0.7563353,2.0295374,0.20129332,0.02316386,-2.0445292,-0.37743697,-2.060494,-2.471403,-1.5514721000000002,-1.8125288,-1.737946,80
941302,-1.0071081,-0.7567699999999999,2.0271628,0.21112959,0.02949045,-2.031038,-0.37541598,-2.0462236000000003,-2.4702284,-1.5514392,-1.808604,-1.7363816000000003,80
941303,-1.0061594999999999,-0.75708145,2.0234673,0.2225825,0.035838306,-2.0159452,-0.37073140000000004,-2.03079,-2.4716308,-1.5520627,-1.8046625,-1.7326901000000001,80
