,ambient,coolant,u_d,u_q,motor_speed,torque,i_d,i_q,pm,stator_yoke,stator_tooth,stator_winding,profile_id
851400,-0.8405306999999999,-0.8507154,0.32376212,-1.2461298,-1.2210233,-0.25556093,1.0291165999999998,-0.24561775,-2.489574,-1.6603448,-1.9081299999999999,-1.8465775000000002,75
851401,-0.84466606,-0.8506729,0.32698715,-1.2581719,-1.2129581,-0.49008745,0.930934,-0.50892115,-2.4897134,-1.6605053,-1.9073697,-1.8462776,75
851402,-0.84762913,-0.85064256,0.39039615,-1.2392142,-1.1707942,-1.0422124,0.5748776999999999,-1.0763688999999999,-2.4883082,-1.6605202000000001,-1.9070715,-1.8460627,75
851403,-0.83706075,-0.848907,0.5068284000000001,-1.1829107,-1.1019621000000002,-1.4934454,0.27238947,-1.5348184999999999,-2.4940412,-1.6579345,-1.9076953,-1.8457985000000001,75
851404,-0.8376108,-0.8472267,0.65956175,-1.0977596,-1.0142853,-1.8257192,0.046254434000000004,-1.8713008000000002,-2.4968855,-1.6520123,-1.9081423,-1.8459396000000001,75
851405,-0.83089775,-0.8459218000000001,0.8375007,-0.99290425,-0.91310877,-2.069662,-0.12692925,-2.1162674,-2.4894068,-1.6490439,-1.9075273000000001,-1.8465917,75
851406,-0.8321795,-0.8449869000000001,1.0337019,-0.87386835,-0.80227786,-2.2475462000000004,-0.2566219,-2.2939172,-2.4812830000000003,-1.6507243000000003,-1.9039113999999997,-1.8508412,75
851407,-0.8366511999999999,-0.84283847,1.2072828000000002,-0.76639026,-0.70414984,-2.3730745,-0.34608087,-2.4198449,-2.4801195,-1.6519055,-1.9019783,-1.8474598000000002,75
851408,-0.8408709000000001,-0.8416688,1.3259183,-0.6874358,-0.63623697,-2.4565947,-0.39800078,-2.5058017,-2.4862778,-1.6530148999999998,-1.9021171000000001,-1.8458449000000001,75
851409,-0.8438941999999999,-0.84083056,1.4054347,-0.6285774000000001,-0.5891801999999999,-2.507261,-0.42503792,-2.5593371,-2.4889753,-1.6550993999999999,-1.9017819999999999,-1.8461933000000001,75
851410,-0.814079,-0.8404315999999998,1.4613415,-0.5812768,-0.55332017,-2.5319226,-0.4399017,-2.585197,-2.490017,-1.6560917000000002,-1.9082417,-1.8492336999999999,75
851411,-0.7993139,-0.83957446,1.5046916000000001,-0.5432760999999999,-0.52503866,-2.5460114,-0.44835833,-2.6000959999999997,-2.4876766,-1.6535339,-1.9110407999999999,-1.8481075,75
851412,-0.790766,-0.8395986999999999,1.542425,-0.5133599,-0.50166816,-2.559735,-0.4568945,-2.614378,-2.4872396,-1.6525733,-1.9076885,-1.8473003000000001,75
851413,-0.785656,-0.8399857,1.5743188,-0.48781422,-0.48183867,-2.5680213,-0.46198484,-2.6230702,-2.4753644,-1.6552993000000003,-1.9078741999999997,-1.8385698000000001,75
851414,-0.7819943,-0.8402630999999999,1.5998471,-0.46361318,-0.46472117,-2.5677817000000003,-0.46047047,-2.6234255,-2.4507177,-1.6579525000000002,-1.9065596999999999,-1.836684,75
851415,-0.7910471,-0.8423434999999999,1.6207631,-0.44544277,-0.45121223,-2.5689929,-0.46067882,-2.624968,-2.4313967,-1.6562151999999999,-1.9044626,-1.8332396,75
851416,-0.8000716999999999,-0.8449094000000001,1.6325036,-0.43989915,-0.44526216,-2.5780075,-0.46671245,-2.6340632,-2.4108152,-1.6529125,-1.9035138999999999,-1.8309553,75
851417,-0.80095404,-0.8473864999999999,1.63745,-0.44090673,-0.44416854,-2.5894287,-0.47315705,-2.6458633,-2.4018650000000004,-1.6523373,-1.9016159,-1.8250953,75
851418,-0.8066623,-0.84848934,1.6412927,-0.4423433,-0.44367716,-2.5997262,-0.4783603,-2.6566549999999998,-2.429707,-1.6506945,-1.8975009999999999,-1.8208966,75
851419,-0.808722,-0.8493130999999999,1.6422080000000001,-0.44308186,-0.443587,-2.603749,-0.4810103,-2.6607041000000002,-2.4635673,-1.6498683999999997,-1.894155,-1.8125633999999997,75
851420,-0.812737,-0.8500714,1.6382142,-0.44251016,-0.44437429999999994,-2.598384,-0.47836703,-2.6551044,-2.4692166,-1.6496191999999998,-1.893607,-1.8039484000000001,75
851421,-0.81561273,-0.8506147,1.6317989,-0.44131315,-0.44590166,-2.5892212000000003,-0.47195596,-2.6460793,-2.4666083,-1.6474513,-1.8925258000000003,-1.7977755000000002,75
851422,-0.8176734,-0.85100406,1.6242428,-0.44070533,-0.44812715,-2.5799583999999998,-0.46459788,-2.6371857999999997,-2.4657311,-1.649083,-1.8894645,-1.7901943999999999,75
851423,-0.82473475,-0.84849405,1.6172017,-0.44397375,-0.45141329999999996,-2.5770466,-0.46298233,-2.634224,-2.4680362000000002,-1.649631,-1.8871782,-1.7800986,75
851424,-0.8211644,-0.84662837,1.609853,-0.45359979999999994,-0.45712146,-2.5844312,-0.46860117,-2.641407,-2.4689925,-1.6462163,-1.8846328,-1.7737092,75
851425,-0.8221591,-0.8449890999999999,1.6017106,-0.46541053,-0.46423894,-2.5958755,-0.47503126,-2.653156,-2.4688687000000002,-1.6435772000000002,-1.882809,-1.772693,75
851426,-0.8228718,-0.84381455,1.5939961999999999,-0.47610486,-0.47102466,-2.6072610000000003,-0.48006186,-2.6652284,-2.4588132000000003,-1.6410776000000002,-1.8806595000000002,-1.7617194999999999,75
851427,-0.807646,-0.8433089,1.5906081,-0.48697840000000003,-0.47596590000000005,-2.6228569999999998,-0.49142018,-2.6805608,-2.4550235000000002,-1.6392932,-1.8760833,-1.7538566999999998,75
