,ambient,coolant,u_d,u_q,motor_speed,torque,i_d,i_q,pm,stator_yoke,stator_tooth,stator_winding,profile_id
280653,-1.4310365,-0.10135285599999999,0.29541108,-1.1153502,-1.144299,-0.22963347,1.0237147,-0.21441713,-2.2975893,-0.8804628000000001,-1.2374184,-1.3292392,41
280654,-1.4355503,-0.10131523,0.29666972,-1.1635494,-1.16645,-0.23700543,1.0252856,-0.2232672,-2.2999308,-0.8802214,-1.2379761,-1.3297176000000002,41
280655,-1.4356176,-0.10043777,0.29472682,-1.1979796,-1.182323,-0.24228767,1.0263764000000002,-0.22962487,-2.3019004,-0.88030314,-1.2393522,-1.3299664,41
280656,-1.4369887,-0.10074132,0.29592124,-1.2223343999999998,-1.1936913,-0.24607256,1.0271559000000001,-0.23418108,-2.3027055,-0.88037795,-1.2401381999999999,-1.3293598,41
280657,-1.4410961000000002,-0.10099629,0.29968455,-1.2410849,-1.2018341000000001,-0.24878456,1.0276988,-0.23747122,-2.3016505,-0.88026416,-1.2396106000000002,-1.3276564,41
280658,-1.4435913999999999,-0.100838795,0.30236230000000003,-1.237846,-1.2009046,-0.2507278,1.0281206,-0.23980588,-2.3001688,-0.8798106,-1.2383520000000001,-1.3263966,41
280659,-1.4423528,-0.100396894,0.30426729999999996,-1.0933807,-1.1332954,-0.25212017,1.0284436,-0.24149445,-2.298089,-0.87975174,-1.2372385000000001,-1.3263549,41
280660,-1.4439286,-0.10059664,0.30195278,-0.84798145,-1.0177525,-0.25311786,1.0286852,-0.24271272,-2.2973645,-0.8797696,-1.2372783,-1.326624,41
280661,-1.4541728,-0.10065170400000001,0.2987507,-0.5297255999999999,-0.866346,-0.25383273,1.0288483,-0.24356209,-2.2974455000000003,-0.8799616,-1.2383859,-1.3260205,41
280662,-1.4669756,-0.1005939,0.29864883,-0.2605098,-0.73711854,-0.25434497,1.0289092,-0.24415602,-2.2967823,-0.8800059000000001,-1.2382505,-1.3252127,41
280663,-1.4751481000000002,-0.101183556,0.29919112,-0.069228895,-0.6445759,-0.254712,1.0289899,-0.24462129999999999,-2.2975411,-0.87989384,-1.2379856000000002,-1.3254169,41
280664,-1.471908,-0.10115859,0.29906502,0.06818293,-0.5782849,-0.254975,1.0290151,-0.24491970000000002,-2.2973926,-0.8798775,-1.2386253,-1.3262621,41
280665,-1.471645,-0.10170189,0.29862776,0.16715042,-0.5307994,-0.25516343,1.0290701,-0.24515066,-2.2978678,-0.87974226,-1.2387412,-1.3263147,41
280666,-1.4735391000000002,-0.10240851,0.29853029999999997,0.23737134,-0.49677303,-0.25529844,1.0290751,-0.24530719,-2.2980127,-0.87907827,-1.2376283000000001,-1.3252838,41
280667,-1.4668983,-0.10229616,0.298516,0.28787825,-0.47240025,-0.25539517,1.0291235,-0.24542722,-2.2981906000000003,-0.8784924000000001,-1.2363586000000002,-1.3247714,41
280668,-1.4592156,-0.10153823,0.29868078,0.32414737,-0.45493236,-0.25546452,1.0291059999999999,-0.24550839,-2.2985706,-0.87879914,-1.2354778,-1.324223,41
280669,-1.4514387,-0.10026556,0.2987635,0.3512308,-0.4424192,-0.25551417,1.029145,-0.24557150000000003,-2.297422,-0.87950504,-1.2346896,-1.3232342,41
280670,-1.4440771000000001,-0.099952266,0.29881576,0.36967385,-0.43345147,-0.2555498,1.0291231,-0.2456141,-2.2961099999999997,-0.88021004,-1.2329295,-1.3227681999999998,41
280671,-1.4365299999999999,-0.09938929,0.29903674,0.38283829999999996,-0.42702758,-0.25557527,1.029182,-0.24565524,-2.294546,-0.8799594000000001,-1.2310493999999998,-1.3229042,41
280672,-1.4311218,-0.098986045,0.29940787,0.39215679999999997,-0.42242315,-0.25559354,1.0291290000000002,-0.24566704,-2.2929769,-0.87975883,-1.2307711000000001,-1.3230132,41
280673,-1.4326113,-0.09973269,0.28112158,0.39757943,-0.41907465,-0.23779313,1.0262791,-0.22374645,-2.2920349,-0.8798663000000001,-1.2314053,-1.3228447,41
280674,-1.4398273000000001,-0.10072593,0.20969088,0.3962159,-0.41667956,-0.16014872,1.0101876,-0.13031738,-2.2903192000000003,-0.87968856,-1.2314411,-1.3234515,41
280675,-1.4428045,-0.10021374400000001,0.13766226,0.3928213,-0.41495633,-0.07927011,0.9893038000000001,-0.034055147,-2.2903967,-0.87992716,-1.2311286,-1.324973,41
280676,-1.443232,-0.09967745,0.03605782,0.3806553,-0.41373342,0.042972084,0.9440287,0.107577555,-2.2911615000000003,-0.8799712,-1.2307727,-1.3256702,41
280677,-1.4372798,-0.10034388,-0.040292487,0.37098068,-0.41289815,0.13603806,0.9089089,0.21511048,-2.2902787,-0.8805656,-1.229875,-1.3254418,41
280678,-1.4243888,-0.10143135,-0.09508475,0.36401802,-0.41229713,0.20272276,0.8837123,0.29215688,-2.2886898999999996,-0.88058054,-1.2290794,-1.3255132,41
280679,-1.4185469,-0.10094892,-0.13417324,0.35912535,-0.41187307,0.25050439999999996,0.86569816,0.34736747,-2.2876275,-0.87985194,-1.2282891000000002,-1.3250511,41
280680,-1.417748,-0.100658886,-0.16236317,0.35552064,-0.41156712,0.2847415,0.85277104,0.38692537,-2.2868721,-0.87915444,-1.2270238000000002,-1.3234146,41
280681,-1.4152888000000001,-0.10074627400000001,-0.18256043,0.3528883,-0.411351,0.30927340000000003,0.8435208000000001,0.41526848,-2.285269,-0.87892336,-1.2256218,-1.3219235,41
280682,-1.4154966,-0.09993636,-0.19715773,0.35101277,-0.41118595,0.3268513,0.83687097,0.43557817,-2.2848616,-0.878569,-1.2245033,-1.3211443,41
280683,-1.4170665,-0.09983837,-0.20757693,0.34972814,-0.41107170000000004,0.33944640000000004,0.83212143,0.45013059999999994,-2.2845497000000003,-0.8785632999999999,-1.2232108999999998,-1.3211591999999999,41
280684,-1.4150608999999998,-0.100959525,-0.21501048,0.34874377,-0.41099070000000004,0.3484712,0.8287087,0.46055818,-2.2835312,-0.87779194,-1.2223257,-1.3215014999999999,41
