,ambient,coolant,u_d,u_q,motor_speed,torque,i_d,i_q,pm,stator_yoke,stator_tooth,stator_winding,profile_id
237086,-3.212201,-0.9465365,0.34018758,-1.2752736,-1.2224274,-0.25040373,1.0380808000000001,-0.24904037,-2.6314385,-1.7875128,-2.0447962,-1.9841849999999999,32
237087,-3.2080967,-0.94906294,0.34372290000000005,-1.2738979,-1.2224264999999999,-0.24876626,1.0355356,-0.24810998,-2.6309881,-1.7883111,-2.0447762,-1.9840786,32
237088,-3.2111682999999998,-0.95093864,0.3460847,-1.2734188999999998,-1.2224296000000001,-0.24779804,1.033754,-0.24740526,-2.630822,-1.7897835,-2.0446138,-1.9837825,32
237089,-3.2146833,-0.9520209000000001,0.34689355,-1.2745677,-1.2224317,-0.2476164,1.0324290999999999,-0.24694486,-2.6309652000000003,-1.7899052,-2.0446386000000003,-1.9838964,32
237090,-3.2045474,-0.9538385,0.3468098,-1.2776618,-1.2224326,-0.24803065,1.0315219999999998,-0.2465769,-2.6312947,-1.7895956000000002,-2.0445874,-1.9839247,32
237091,-3.1911414000000002,-0.95605814,0.34608772,-1.2811917,-1.2224312,-0.24855494,1.0308279,-0.24634999,-2.6315303,-1.7883584,-2.044578,-1.9836162,32
237092,-3.1863656000000002,-0.9564275,0.34570205,-1.2835073000000001,-1.2224323000000001,-0.24875677,1.0303577,-0.246162,-2.6314533,-1.7872033999999999,-2.0445602,-1.9838642,32
237093,-3.1840610000000003,-0.9557766,0.3450487,-1.2851666000000002,-1.2224296000000001,-0.24916434,1.0300106,-0.24604745,-2.6313949,-1.7866129000000002,-2.0437070999999998,-1.9843307000000001,32
237094,-3.182713,-0.9553391,0.34636120000000004,-1.2826777,-1.2224275,-0.24846679999999996,1.0297566999999999,-0.24595909999999999,-2.631382,-1.7864944,-2.0425324000000002,-1.9843713,32
237095,-3.185691,-0.9545070999999999,0.3482873,-1.2790419,-1.2224294,-0.24748979999999998,1.0295874,-0.24588816,-2.6315405,-1.7859569,-2.0417233,-1.9844753000000002,32
237096,-3.196879,-0.95456886,0.34960952,-1.2766763,-1.222431,-0.24655396,1.0294577,-0.24583083,-2.6317852000000004,-1.7854552,-2.0410711999999998,-1.9843264999999999,32
237097,-3.2043839,-0.9553933000000001,0.35012478,-1.2761651000000003,-1.2224283999999999,-0.24638878,1.0293903,-0.24579556,-2.6317165,-1.7850049,-2.040924,-1.9839171999999998,32
237098,-3.206841,-0.9552902,0.34971399999999997,-1.2777283000000002,-1.2224315000000001,-0.24670604,1.0293016,-0.24578737,-2.6315815,-1.7840222,-2.0405,-1.9835814999999999,32
237099,-3.210306,-0.9545016,0.3486335,-1.2809772,-1.2224336,-0.24727944,1.0292815,-0.24575111,-2.6316650000000004,-1.7837777,-2.0394971,-1.9834762,32
237100,-3.211671,-0.9554459999999999,0.34732223,-1.2838589,-1.2224336999999998,-0.24770257,1.0292348,-0.24574041,-2.6319911,-1.7830786,-2.0389738,-1.983555,32
237101,-3.2080986,-0.95898765,0.33671626,-1.2565709999999999,-1.2135978,-0.24296634,1.0242318000000001,-0.20836273,-2.631983,-1.7823131,-2.0389096999999996,-1.9837228999999998,32
237102,-3.206033,-0.9636759,0.29723649999999996,-1.1259636999999998,-1.1552062,-0.17000519,0.99515045,-0.078615636,-2.630429,-1.7828366000000002,-2.0389468999999996,-1.9839962,32
237103,-3.2066584,-0.9671586,0.2065766,-0.92402166,-1.0559306,-0.025678614,0.92758054,0.11299993,-2.6283588,-1.7840192,-2.0390403000000004,-1.9842446,32
237104,-3.2045715,-0.9679409999999999,0.062286712,-0.6844686,-0.9273398000000002,0.1551805,0.8260699,0.3245646,-2.6280575,-1.7847395000000001,-2.0393060000000003,-1.9839171999999998,32
237105,-3.1989276,-0.9685425,-0.09996889,-0.41118234,-0.77772796,0.29289597,0.7471920999999999,0.48230052,-2.629086,-1.7852393,-2.039057,-1.9830142,32
237106,-3.1870312999999997,-0.96873194,-0.27108327,-0.11061993,-0.61300963,0.38959154,0.69069856,0.59532225,-2.6292484,-1.7846255000000002,-2.0374942,-1.9821136000000001,32
237107,-3.1782413,-0.9686243,-0.43712968,0.19419768,-0.44639686,0.47843102,0.6503145,0.67620736,-2.6292927,-1.7837144,-2.0357773,-1.9820985,32
237108,-3.1727578999999997,-0.97079885,-0.559837,0.42327538,-0.32120383,0.56152266,0.6214510999999999,0.7341068000000001,-2.629537,-1.7830709999999999,-2.0356493,-1.982084,32
